File created:26/08/2024 13:52:36
WG assessment year:2024
Data year:2023
Stock:whb.27.1-91214,Stock description:Blue whiting (Micromesistius poutassou) in Subareas 1-9, 12, and 14 (Northeast Atlantic and adjacent waters)
Allocation scheme:Alloc2023

LIST OF UNSAMPLED STRATA AND THEIR ALLOCATED SAMPLED STRATA.

YOU CAN USE THIS FILE TO HAVE A MATRIX OVERVIEW OF WHAT SAMPLED STRATA HAVE BEEN ALLOCATED TO WHICH UNSAMPLED STRATA

There are 4 files:
        - 2 specifying what is allocated to the unsampled LANDINGS
            - 1 sorted by Fleet before season 
            - 1 sorted by season before Fleet 
        - 2 specifying what is allocated to the unsampled DISCARDS
            - 1 sorted by Fleet before season
            - 1 sorted by season  before Fleet 

The patterns which visually can be seen in the allocations depend the sorting of the element (season or fleet) in the strata, depending on if the allocations have been primarily done according to season or fleet.


   Explanation on how to use the output, for visual inspection:
     1. Copy all the data into a spreadsheet.
     2. Create a pivot table with the Unsampled as rows and the Sampled as columns.
     3. Copy the pivot table but only with the header row and markers, out the sum row and column and column label.
     4. Paste only values.\n
     5. Select the Sampled row and format cell and select tab Alignment and align the text horizontal and adjust the column width.
          

Unsampled Landings strata,Allocated sampled strata,Marker
FR_27.7.k_OTM_DEF_32-69_0_0_all_1_L,NO_27.7.k_All_1_L,X
FR_27.7.k_OTM_DEF_32-69_0_0_all_1_L,RU_27.7.k_Pelagic trawl_1_L,X
FR_27.7.k_OTM_DEF_32-69_0_0_all_2_L,NO_27.7.c_All_2_L,X
FR_27.8.a_MIS_MIS_0_0_0_2_L,ES_27.8.a_PTB_DEF_>=70_0_0_2_D,X
FR_27.8.a_MIS_MIS_0_0_0_3_L,ES_27.8.a_PTB_DEF_>=70_0_0_3_D,X
FR_27.8.a_OTM_DEF_32-69_0_0_all_1_L,ES_27.8.a_PTB_DEF_>=70_0_0_1_D,X
FR_27.8.a_OTM_DEF_32-69_0_0_all_4_L,ES_27.8.a_OTB_DEF_>=70_0_0_4_D,X
FR_27.8.a_OTM_DEF_32-69_0_0_all_4_L,ES_27.8.a_PTB_DEF_>=70_0_0_4_D,X
FR_27.8.b_MIS_MIS_0_0_0_1_L,ES_27.8.b_OTB_DEF_>=70_0_0_1_D,X
FR_27.8.b_MIS_MIS_0_0_0_1_L,ES_27.8.b_PTB_DEF_>=70_0_0_1_D,X
FR_27.8.b_MIS_MIS_0_0_0_2_L,ES_27.8.b_OTB_DEF_>=70_0_0_2_L,X
FR_27.8.b_MIS_MIS_0_0_0_3_L,ES_27.8.b_OTB_DEF_>=70_0_0_3_D,X
FR_27.8.b_MIS_MIS_0_0_0_3_L,ES_27.8.b_PTB_DEF_>=70_0_0_3_D,X
FR_27.8.b_MIS_MIS_0_0_0_4_L,ES_27.8.b_OTB_DEF_>=70_0_0_4_D,X
FR_27.8.b_MIS_MIS_0_0_0_4_L,ES_27.8.b_PTB_DEF_>=70_0_0_4_D,X
FR_27.8.c_MIS_MIS_0_0_0_1_L,ES_27.8.c_LLS_DEF_0_0_0_1_L,X
FR_27.8.c_MIS_MIS_0_0_0_1_L,ES_27.8.c_OTB_DEF_>=55_0_0_1_L,X
FR_27.8.c_MIS_MIS_0_0_0_1_L,ES_27.8.c_PTB_MPD_>=55_0_0_1_L,X
FR_27.8.c_MIS_MIS_0_0_0_2_L,ES_27.8.c_GNS_DEF_60-79_0_0_2_L,X
FR_27.8.c_MIS_MIS_0_0_0_2_L,ES_27.8.c_GNS_DEF_80-99_0_0_2_L,X
FR_27.8.c_MIS_MIS_0_0_0_2_L,ES_27.8.c_LLS_DEF_0_0_0_2_L,X
FR_27.8.c_MIS_MIS_0_0_0_2_L,ES_27.8.c_OTB_DEF_>=55_0_0_2_L,X
FR_27.8.c_MIS_MIS_0_0_0_2_L,ES_27.8.c_PTB_MPD_>=55_0_0_2_L,X
FR_27.8.d_OTM_DEF_32-69_0_0_all_1_L,ES_27.8.c_OTB_DEF_>=55_0_0_1_L,X
FR_27.8.d_OTM_DEF_32-69_0_0_all_4_L,ES_27.8.c_OTB_DEF_>=55_0_0_4_L,X
GL_27.2.a_All_2_L,FO_27.2.a_All_2_L,X
GL_27.2.a_All_3_L,RU_27.2.a_Pelagic trawl_3_L,X
GL_27.2.a_All_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
GL_27.2.a_All_4_L,NO_27.4.a_All_4_L,X
GL_27.4.a_All_2_L,NO_27.4.a_All_2_L,X
GL_27.4.a_All_4_L,NO_27.4.a_All_4_L,X
GL_27.5.b_All_1_L,FO_27.5.b_All_1_L,X
GL_27.5.b_All_2_L,FO_27.5.b_All_2_L,X
GL_27.5.b_All_2_L,NO_27.5.b_All_2_L,X
GL_27.5.b_All_4_L,FO_27.5.b_All_4_L,X
GL_27.6.a_All_2_L,UKS_27.6.a_All_2_L,X
IE_27.7.b_TrawlPlus_1_L,NO_27.7.c_All_1_L,X
IE_27.7.b_TrawlPlus_1_L,RU_27.7.c_Pelagic trawl_1_L,X
IE_27.7.c.2_TrawlPlus_2_L,DK_27.7.c.2_OTM_SPF_32-69_0_0_all_2_L,X
IE_27.7.c.2_TrawlPlus_2_L,ES_27.7.c.2_OTB_DEF_70-99_0_0_2_D,X
IE_27.7.g_TrawlPlus_1_L,ES_27.7.g_OTB_DEF_70-99_0_0_1_D,X
IE_27.7.j.2_TrawlPlus_2_L,ES_27.7.j.2_OTB_DEF_70-99_0_0_2_D,X
IE_27.7.k.2_TrawlPlus_1_L,DE_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
IE_27.7.k.2_TrawlPlus_1_L,NL_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
IS_27.14.b_Pelagic trawl_1_L,RU_27.12_Pelagic trawl_1_L,X
IS_27.14.b_Pelagic trawl_2_L,FO_27.5.b_All_2_L,X
IS_27.14.b_Pelagic trawl_2_L,RU_27.5.b_Pelagic trawl_2_L,X
IS_27.14.b_Pelagic trawl_3_L,IS_27.5.a_Pelagic trawl_3_L,X
IS_27.14.b_Pelagic trawl_4_L,IS_27.5.a_Pelagic trawl_4_L,X
IS_27.2.a_Pelagic trawl_1_L,FO_27.2.a_All_1_L,X
IS_27.2.a_Pelagic trawl_3_L,RU_27.2.a_Pelagic trawl_3_L,X
IS_27.2.a_Pelagic trawl_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
IS_27.2.a_Pelagic trawl_4_L,NO_27.4.a_All_4_L,X
IS_27.4.a_Pelagic trawl_4_L,NO_27.4.a_All_4_L,X
IS_27.5.b_Pelagic trawl_4_L,FO_27.5.b_All_4_L,X
IS_27.6.a_Pelagic trawl_1_L,IE_27.6.a_TrawlPlus_1_L,X
IS_27.6.a_Pelagic trawl_1_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
IS_27.6.a_Pelagic trawl_1_L,UKS_27.6.a_All_1_L,X
IS_27.6.a_Pelagic trawl_2_L,RU_27.6.a_Pelagic trawl_2_L,X
IS_27.6.a_Pelagic trawl_4_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_4_L,X
IS_27.6.a_Pelagic trawl_4_L,ES_27.6.a_OTB_DEF_100-119_0_0_4_D,X
IS_27.7.k_Pelagic trawl_1_L,RU_27.7.k_Pelagic trawl_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_1_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_1_L,IE_27.6.a_TrawlPlus_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_1_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_1_L,UKS_27.6.a_All_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_11_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_4_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_12_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_4_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_3_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_3_L,IE_27.6.a_TrawlPlus_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_3_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_3_L,UKS_27.6.a_All_1_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_4_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_4_L,ES_27.6.a_OTB_DEF_100-119_0_0_2_D,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_4_L,IE_27.6.a_TrawlPlus_2_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_4_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
LT_27.6.a_OTM_SPF_32-69_0_0_all_4_L,RU_27.6.a_Pelagic trawl_2_L,X
LT_27.7.b_OTM_SPF_32-69_0_0_all_3_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
LT_27.7.b_OTM_SPF_32-69_0_0_all_3_L,IE_27.6.a_TrawlPlus_2_L,X
LT_27.7.b_OTM_SPF_32-69_0_0_all_3_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
LT_27.7.b_OTM_SPF_32-69_0_0_all_3_L,RU_27.6.a_Pelagic trawl_2_L,X
LT_27.7.b_OTM_SPF_32-69_0_0_all_3_L,UKS_27.6.a_All_2_L,X
LT_27.7.c.2_OTM_SPF_32-69_0_0_all_3_L,DE_27.7.c.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.c.2_OTM_SPF_32-69_0_0_all_3_L,DK_27.7.c.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.c.2_OTM_SPF_32-69_0_0_all_3_L,IE_27.7.c.2_TrawlPlus_1_L,X
LT_27.7.c.2_OTM_SPF_32-69_0_0_all_3_L,UKS_27.7.c.2_All_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,DE_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,DK_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,NL_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_2_L,DE_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_2_L,DK_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_2_L,NL_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_3_L,DE_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_3_L,DK_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.1_OTM_SPF_32-69_0_0_all_3_L,NL_27.7.k.1_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,DE_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,DK_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,NL_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_2_L,DE_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_2_L,DK_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
LT_27.7.k.2_OTM_SPF_32-69_0_0_all_2_L,NL_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
NL_27.12.a.1_OTM_SPF_32-69_0_0_all_1_L,RU_27.12_Pelagic trawl_1_L,X
NL_27.2.a.2_OTM_SPF_32-69_0_0_all_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
NL_27.2.a.2_OTM_SPF_32-69_0_0_all_4_L,NO_27.4.a_All_4_L,X
NL_27.4.a_OTM_SPF_32-69_0_0_all_2_L,IS_27.4.a_Pelagic trawl_2_L,X
NL_27.4.a_OTM_SPF_32-69_0_0_all_2_L,NO_27.4.a_All_2_L,X
NL_27.4.a_OTM_SPF_32-69_0_0_all_2_L,RU_27.4.a_Pelagic trawl_2_L,X
NL_27.4.a_OTM_SPF_32-69_0_0_all_3_L,NO_27.4.a_All_3_L,X
NL_27.4.a_OTM_SPF_32-69_0_0_all_4_L,NO_27.4.a_All_4_L,X
NL_27.5.b.1_OTM_SPF_32-69_0_0_all_4_L,DK_27.5.b_OTM_SPF_32-69_0_0_all_4_L,X
NL_27.5.b.1_OTM_SPF_32-69_0_0_all_4_L,FO_27.5.b_All_4_L,X
NL_27.6.a_OTM_SPF_32-69_0_0_all_3_L,ES_27.6.a_OTB_DEF_100-119_0_0_3_D,X
NL_27.6.a_OTM_SPF_32-69_0_0_all_4_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_4_L,X
NL_27.6.a_OTM_SPF_32-69_0_0_all_4_L,ES_27.6.a_OTB_DEF_100-119_0_0_4_D,X
NL_27.6.b.2_OTM_SPF_32-69_0_0_all_1_L,IE_27.6.b.2_TrawlPlus_1_L,X
NL_27.7.c.2_OTM_SPF_32-69_0_0_all_1_L,DE_27.7.c.2_OTM_SPF_32-69_0_0_all_1_L,X
NL_27.7.h_OTM_SPF_32-69_0_0_all_4_L,ES_27.8.c_OTB_MPD_>=55_0_0_4_L,X
NL_27.7.j.2_OTM_SPF_32-69_0_0_all_1_L,DK_27.7.j.2_OTM_SPF_32-69_0_0_all_1_L,X
NL_27.7.j.2_OTM_SPF_32-69_0_0_all_1_L,ES_27.7.j.2_OTB_DEF_70-99_0_0_1_D,X
NL_27.7.j.2_OTM_SPF_32-69_0_0_all_2_L,ES_27.7.j.2_OTB_DEF_70-99_0_0_2_D,X
NL_27.7.j.2_OTM_SPF_32-69_0_0_all_4_L,ES_27.7.j.2_OTB_DEF_70-99_0_0_3_D,X
NL_27.8.a_OTM_SPF_32-69_0_0_all_1_L,ES_27.8.a_PTB_DEF_>=70_0_0_1_D,X
NL_27.8.a_OTM_SPF_32-69_0_0_all_4_L,ES_27.8.a_OTB_DEF_>=70_0_0_4_D,X
NL_27.8.a_OTM_SPF_32-69_0_0_all_4_L,ES_27.8.a_PTB_DEF_>=70_0_0_4_D,X
NO_27.2.a_All_1_L,FO_27.2.a_All_1_L,X
NO_27.2.a_All_2_L,FO_27.2.a_All_2_L,X
NO_27.2.a_All_3_L,RU_27.2.a_Pelagic trawl_3_L,X
NO_27.2.a_All_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
NO_27.2.a_All_4_L,NO_27.4.a_All_4_L,X
NO_27.2.b_All_3_L,RU_27.2.a_Pelagic trawl_3_L,X
NO_27.3.a_All_3_L,NO_27.4.a_All_3_L,X
NO_27.3.a_All_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
NO_27.3.a_All_4_L,NO_27.4.a_All_4_L,X
NO_27.4.a_All_1_L,IS_27.4.a_Pelagic trawl_1_L,X
NO_27.4.b_All_3_L,NO_27.4.a_All_3_L,X
NO_27.5.b_All_4_L,FO_27.5.b_All_4_L,X
NO_27.6.b_All_2_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
NO_27.6.b_All_2_L,IE_27.6.a_TrawlPlus_2_L,X
NO_27.6.b_All_2_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
NO_27.6.b_All_2_L,RU_27.6.a_Pelagic trawl_2_L,X
NO_27.6.b_All_2_L,UKS_27.6.a_All_2_L,X
PL_27.2.a.1_Pel Freezer Trawler_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
PL_27.2.a.1_Pel Freezer Trawler_4_L,NO_27.4.a_All_4_L,X
PL_27.5.b.1_Pel Freezer Trawler_4_L,DK_27.5.b_OTM_SPF_32-69_0_0_all_4_L,X
PL_27.5.b.1_Pel Freezer Trawler_4_L,FO_27.5.b_All_4_L,X
PL_27.6.a_Pel Freezer Trawler_1_L,IE_27.6.a_TrawlPlus_1_L,X
PL_27.6.a_Pel Freezer Trawler_1_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
PL_27.6.a_Pel Freezer Trawler_1_L,UKS_27.6.a_All_1_L,X
PL_27.6.a_Pel Freezer Trawler_2_L,IE_27.6.a_TrawlPlus_2_L,X
PL_27.6.a_Pel Freezer Trawler_2_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
PL_27.6.a_Pel Freezer Trawler_2_L,RU_27.6.a_Pelagic trawl_2_L,X
PL_27.6.a_Pel Freezer Trawler_2_L,UKS_27.6.a_All_2_L,X
PL_27.6.a_Pel Freezer Trawler_4_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_4_L,X
PL_27.6.a_Pel Freezer Trawler_4_L,ES_27.6.a_OTB_DEF_100-119_0_0_4_D,X
PL_27.6.b.2_Pel Freezer Trawler_1_L,IE_27.6.b.2_TrawlPlus_1_L,X
PL_27.7.c.2_Pel Freezer Trawler_1_L,DE_27.7.c.2_OTM_SPF_32-69_0_0_all_1_L,X
PL_27.7.c.2_Pel Freezer Trawler_1_L,IE_27.7.c.2_TrawlPlus_1_L,X
PL_27.7.c.2_Pel Freezer Trawler_1_L,UKS_27.7.c.2_All_1_L,X
PL_27.7.c.2_Pel Freezer Trawler_2_L,DK_27.7.c.2_OTM_SPF_32-69_0_0_all_2_L,X
PL_27.7.c.2_Pel Freezer Trawler_2_L,ES_27.7.c.2_OTB_DEF_70-99_0_0_2_D,X
PL_27.7.j.2_Pel Freezer Trawler_1_L,DK_27.7.j.2_OTM_SPF_32-69_0_0_all_1_L,X
PL_27.7.j.2_Pel Freezer Trawler_1_L,ES_27.7.j.2_OTB_DEF_70-99_0_0_1_D,X
PL_27.7.k.2_Pel Freezer Trawler_1_L,DE_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
PL_27.7.k.2_Pel Freezer Trawler_1_L,NL_27.7.k.2_OTM_SPF_32-69_0_0_all_1_L,X
PL_27.7.k.2_Pel Freezer Trawler_2_L,DK_27.7.c.2_OTM_SPF_32-69_0_0_all_2_L,X
PL_27.7.k.2_Pel Freezer Trawler_2_L,NO_27.7.c_All_2_L,X
PL_27.8.a_Pel Freezer Trawler_1_L,ES_27.8.a_PTB_DEF_>=70_0_0_1_D,X
PT_27.8.c_All_1_L,ES_27.8.c_LLS_DEF_0_0_0_1_L,X
PT_27.8.c_All_1_L,ES_27.8.c_OTB_DEF_>=55_0_0_1_L,X
PT_27.8.c_All_1_L,ES_27.8.c_PTB_MPD_>=55_0_0_1_L,X
PT_27.8.c_All_2_L,ES_27.8.c_GNS_DEF_60-79_0_0_2_L,X
PT_27.8.c_All_2_L,ES_27.8.c_GNS_DEF_80-99_0_0_2_L,X
PT_27.8.c_All_2_L,ES_27.8.c_LLS_DEF_0_0_0_2_L,X
PT_27.8.c_All_2_L,ES_27.8.c_OTB_DEF_>=55_0_0_2_L,X
PT_27.8.c_All_2_L,ES_27.8.c_PTB_MPD_>=55_0_0_2_L,X
PT_27.8.c_All_3_L,ES_27.8.c_GTR_DEF_60-79_0_0_3_L,X
PT_27.8.c_All_3_L,ES_27.8.c_LLS_DEF_0_0_0_3_L,X
PT_27.8.c_All_3_L,ES_27.8.c_OTB_DEF_>=55_0_0_3_L,X
PT_27.8.c_All_3_L,ES_27.8.c_PTB_MPD_>=55_0_0_3_L,X
PT_27.8.c_All_4_L,ES_27.8.c_LLS_DEF_0_0_0_4_L,X
PT_27.8.c_All_4_L,ES_27.8.c_OTB_DEF_>=55_0_0_4_L,X
PT_27.8.c_All_4_L,ES_27.8.c_OTB_MPD_>=55_0_0_4_L,X
PT_27.8.c_All_4_L,ES_27.8.c_PTB_MPD_>=55_0_0_4_L,X
RU_27.12_All_1_L,RU_27.12_Pelagic trawl_1_L,X
RU_27.2.a_All_2_L,FO_27.2.a_All_2_L,X
RU_27.2.a_All_3_L,RU_27.2.a_Pelagic trawl_3_L,X
RU_27.2.a_Pelagic trawl_1_L,FO_27.2.a_All_1_L,X
RU_27.2.a_Pelagic trawl_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
RU_27.2.a_Pelagic trawl_4_L,NO_27.4.a_All_4_L,X
RU_27.4.a_All_2_L,NO_27.4.a_All_2_L,X
RU_27.4.a_Pelagic trawl_1_L,IS_27.4.a_Pelagic trawl_1_L,X
RU_27.4.a_Pelagic trawl_4_L,NO_27.4.a_All_4_L,X
RU_27.5.b_All_1_L,FO_27.5.b_All_1_L,X
RU_27.5.b_All_2_L,FO_27.5.b_All_2_L,X
RU_27.5.b_All_2_L,NO_27.5.b_All_2_L,X
RU_27.5.b_Pelagic trawl_3_L,IS_27.5.a_Pelagic trawl_3_L,X
RU_27.6.a_All_2_L,UKS_27.6.a_All_2_L,X
RU_27.6.b_All_1_L,NO_27.6.b_All_1_L,X
RU_27.6.b_Pelagic trawl_2_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
RU_27.6.b_Pelagic trawl_2_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
RU_27.6.b_Pelagic trawl_2_L,RU_27.6.a_Pelagic trawl_2_L,X
RU_27.6.b_Pelagic trawl_2_L,UKS_27.6.a_All_2_L,X
RU_27.7.c_All_1_L,NO_27.7.c_All_1_L,X
RU_27.7.k_All_1_L,FO_27.7.k_All_1_L,X
RU_27.7.k_All_1_L,NO_27.7.k_All_1_L,X
SE_27.2.a.2_All_4_L,DK_27.4.a_OTM_SPF_32-69_0_0_all_4_L,X
SE_27.2.a.2_All_4_L,NO_27.4.a_All_4_L,X
SE_27.4.a_All_1_L,IS_27.4.a_Pelagic trawl_1_L,X
SE_27.4.a_All_2_L,NO_27.4.a_All_2_L,X
SE_27.4.a_All_3_L,NO_27.4.a_All_3_L,X
SE_27.4.b_All_3_L,NO_27.4.a_All_3_L,X
UKE_27.6.a_OTM_SPF_32-69_0_0_all_2_L,DK_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
UKE_27.7.h_TBB_DEF_70-99_0_0_all_3_L,ES_27.7.h_OTB_DEF_70-99_0_0_3_D,X
UKN_27.6.a_NI-PT_1_L,IE_27.6.a_TrawlPlus_1_L,X
UKN_27.6.a_NI-PT_1_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_1_L,X
UKN_27.6.a_NI-PT_1_L,UKS_27.6.a_All_1_L,X
UKN_27.6.a_NI-PT_2_L,IE_27.6.a_TrawlPlus_2_L,X
UKN_27.6.a_NI-PT_2_L,NL_27.6.a_OTM_SPF_32-69_0_0_all_2_L,X
UKN_27.6.a_NI-PT_2_L,RU_27.6.a_Pelagic trawl_2_L,X
UKN_27.6.a_NI-PT_2_L,UKS_27.6.a_All_2_L,X
UKS_27.2.a_All_1_L,FO_27.2.a_All_1_L,X
UKS_27.4.a_All_1_L,IS_27.4.a_Pelagic trawl_1_L,X
UKS_27.4.a_All_3_L,NO_27.4.a_All_3_L,X
UKS_27.6.b.2_All_1_L,IE_27.6.b.2_TrawlPlus_1_L,X
UKS_27.6.b.2_All_1_L,NO_27.6.b_All_1_L,X
UKS_27.6.b.2_All_1_L,RU_27.6.b_Pelagic trawl_1_L,X
